site_brom.id,site,mu,k,species,abundance,biomass
macae_B36,macae,0.1,1,Diptera.115,11,0.406252631
macae_B36,macae,0.1,1,Diptera.134,3,0.165822782
macae_B36,macae,0.1,1,Diptera.15,10,0.18633181100000001
macae_B36,macae,0.1,1,Diptera.219,3,0.116290567
macae_B36,macae,0.1,1,Diptera.278,17,2.110816177
macae_B36,macae,0.1,1,Diptera.379,1,0.010819021
macae_B36,macae,0.1,1,Diptera.380,35,0.478228886
macae_B36,macae,0.1,1,Diptera.381,4,0.053331837
macae_B36,macae,0.1,1,Diptera.444,3,0.032006571
macae_B36,macae,0.1,1,Diptera.452,5,0.099026759
macae_B36,macae,0.1,1,Diptera.461,10,0.444261592
macae_B36,macae,0.1,1,Diptera.462,1,0.003058581
macae_B36,macae,0.1,1,Diptera.465,2,0.253421043
macae_B36,macae,0.1,1,Diptera.469,2,0.042265895
macae_B36,macae,0.1,1,Diptera.477,1,0.008103444
macae_B36,macae,0.1,1,Diptera.483,3,0.252999827
macae_B36,macae,0.1,1,Diptera.486,3,0.674620774
macae_B36,macae,0.1,1,Diptera.488,2,0.246705451
macae_B36,macae,0.1,1,Diptera.64,16,0.474618252
macae_B36,macae,0.1,1,Diptera.67,2,0.046949187
macae_B36,macae,0.1,1,Diptera.86,20,0.332653558
macae_B36,macae,0.1,1,Lepidoptera.3,1,6.000429179
macae_B36,macae,0.1,1,Odonata.3,1,0.014925382
macae_B36,macae,0.1,1,Oligochaeta.5,100,5.0219
macae_B36,macae,0.1,1,Ostracoda.4,24,1.712256857
macae_B37,macae,3,0.5,Coleoptera.27,3,0.917462288
macae_B37,macae,3,0.5,Coleoptera.28,3,0.650120369
macae_B37,macae,3,0.5,Coleoptera.29,1,0.25681907
macae_B37,macae,3,0.5,Coleoptera.30,3,0.29504694
macae_B37,macae,3,0.5,Diptera.101,92,1.511782922
macae_B37,macae,3,0.5,Diptera.115,2,0.050958413
macae_B37,macae,3,0.5,Diptera.15,26,0.331728378
macae_B37,macae,3,0.5,Diptera.278,12,1.93855227
macae_B37,macae,3,0.5,Diptera.373,1,0.005667213
macae_B37,macae,3,0.5,Diptera.380,14,0.214405717
macae_B37,macae,3,0.5,Diptera.381,4,0.037761959
macae_B37,macae,3,0.5,Diptera.444,2,0.038143377
macae_B37,macae,3,0.5,Diptera.448,3,0.027443481
macae_B37,macae,3,0.5,Diptera.462,1,0.004243081
macae_B37,macae,3,0.5,Diptera.468,2,0.094367088
macae_B37,macae,3,0.5,Diptera.469,1,0.036546737
macae_B37,macae,3,0.5,Diptera.482,2,0.075062804
macae_B37,macae,3,0.5,Diptera.483,3,0.2599339
macae_B37,macae,3,0.5,Diptera.484,1,0.014913077
macae_B37,macae,3,0.5,Diptera.486,4,0.321646694
macae_B37,macae,3,0.5,Diptera.64,15,0.646234181
macae_B37,macae,3,0.5,Diptera.65,4,0.047903163
macae_B37,macae,3,0.5,Diptera.67,92,1.393863063
macae_B37,macae,3,0.5,Diptera.69,3,0.08866478
macae_B37,macae,3,0.5,Diptera.86,40,0.460771442
macae_B37,macae,3,0.5,Lepidoptera.2,1,0.38176524
macae_B37,macae,3,0.5,Lepidoptera.4,1,5.061704037
macae_B37,macae,3,0.5,Odonata.3,3,0.020999439
macae_B37,macae,3,0.5,Oligochaeta.5,61,2.6871
macae_B37,macae,3,0.5,Ostracoda.4,12,0.798421772
macae_B39,macae,1.5,2,Coleoptera.28,1,0.137547872
macae_B39,macae,1.5,2,Coleoptera.30,2,0.337578251
macae_B39,macae,1.5,2,Coleoptera.56,1,3.809242416
macae_B39,macae,1.5,2,Diptera.101,44,0.992371572
macae_B39,macae,1.5,2,Diptera.115,9,0.155358033
macae_B39,macae,1.5,2,Diptera.134,1,0.01784855
macae_B39,macae,1.5,2,Diptera.278,6,0.461600117
macae_B39,macae,1.5,2,Diptera.380,6,0.069295657
macae_B39,macae,1.5,2,Diptera.448,11,0.100891054
macae_B39,macae,1.5,2,Diptera.449,7,0.059640956
macae_B39,macae,1.5,2,Diptera.461,1,0.158493051
macae_B39,macae,1.5,2,Diptera.462,2,0.0132754
macae_B39,macae,1.5,2,Diptera.465,1,0.040291923
macae_B39,macae,1.5,2,Diptera.484,1,0.022776552
macae_B39,macae,1.5,2,Diptera.485,1,0.047690009
macae_B39,macae,1.5,2,Diptera.486,8,1.481039951
macae_B39,macae,1.5,2,Diptera.64,6,0.821024422
macae_B39,macae,1.5,2,Diptera.65,2,0.077659553
macae_B39,macae,1.5,2,Diptera.67,83,1.10240058
macae_B39,macae,1.5,2,Diptera.86,51,0.911119817
macae_B39,macae,1.5,2,Odonata.3,1,0.017725675
macae_B39,macae,1.5,2,Oligochaeta.5,88,3.0221
macae_B39,macae,1.5,2,Ostracoda.4,17,1.136289294
macae_B40,macae,0.6,2,Coleoptera.28,1,0.281165053
macae_B40,macae,0.6,2,Coleoptera.29,34,8.13868328
macae_B40,macae,0.6,2,Coleoptera.30,3,0.413642478
macae_B40,macae,0.6,2,Diptera.101,11,0.397562418
macae_B40,macae,0.6,2,Diptera.113,3,0.01641073
macae_B40,macae,0.6,2,Diptera.115,5,0.102182604
macae_B40,macae,0.6,2,Diptera.15,46,0.568157233
macae_B40,macae,0.6,2,Diptera.278,20,3.055843803
macae_B40,macae,0.6,2,Diptera.378,2,0.006579928
macae_B40,macae,0.6,2,Diptera.380,16,0.219784268
macae_B40,macae,0.6,2,Diptera.381,1,0.011924227
macae_B40,macae,0.6,2,Diptera.444,2,0.027192884
macae_B40,macae,0.6,2,Diptera.447,1,0.068126729
macae_B40,macae,0.6,2,Diptera.452,3,0.029384299
macae_B40,macae,0.6,2,Diptera.465,8,0.853138133
macae_B40,macae,0.6,2,Diptera.469,1,0.020985563
macae_B40,macae,0.6,2,Diptera.470,1,6.23e-5
macae_B40,macae,0.6,2,Diptera.483,4,0.251683214
macae_B40,macae,0.6,2,Diptera.484,1,0.012687207
macae_B40,macae,0.6,2,Diptera.486,3,0.303637376
macae_B40,macae,0.6,2,Diptera.488,1,0.039741492
macae_B40,macae,0.6,2,Diptera.64,4,0.07484807
macae_B40,macae,0.6,2,Diptera.67,45,0.583881484
macae_B40,macae,0.6,2,Diptera.86,33,0.482641638
macae_B40,macae,0.6,2,Lepidoptera.4,1,4.166765564
macae_B40,macae,0.6,2,Oligochaeta.5,61,2.1896
macae_B40,macae,0.6,2,Ostracoda.4,33,2.34223019
macae_B41,macae,0.8,2,Coleoptera.28,9,0.333565461
macae_B41,macae,0.8,2,Coleoptera.30,8,0.467459467
macae_B41,macae,0.8,2,Diptera.101,6,0.205535562
macae_B41,macae,0.8,2,Diptera.113,9,0.929392227
macae_B41,macae,0.8,2,Diptera.115,1,0.049685229
macae_B41,macae,0.8,2,Diptera.15,25,0.327340164
macae_B41,macae,0.8,2,Diptera.278,16,1.973927887
macae_B41,macae,0.8,2,Diptera.378,1,0.002553475
macae_B41,macae,0.8,2,Diptera.380,23,0.23756524
macae_B41,macae,0.8,2,Diptera.381,1,0.005981027
macae_B41,macae,0.8,2,Diptera.444,2,0.052203449
macae_B41,macae,0.8,2,Diptera.451,1,0.014572608
macae_B41,macae,0.8,2,Diptera.452,1,0.01036932
macae_B41,macae,0.8,2,Diptera.461,1,0.091778371
macae_B41,macae,0.8,2,Diptera.465,6,0.748985226
macae_B41,macae,0.8,2,Diptera.483,2,0.122054338
macae_B41,macae,0.8,2,Diptera.485,1,0.026236874
macae_B41,macae,0.8,2,Diptera.486,2,0.337307111
macae_B41,macae,0.8,2,Diptera.488,1,2.943377151
macae_B41,macae,0.8,2,Diptera.64,1,0.122199014
macae_B41,macae,0.8,2,Diptera.65,8,0.117865704
macae_B41,macae,0.8,2,Diptera.69,10,0.307754749
macae_B41,macae,0.8,2,Diptera.86,34,0.520766329
macae_B41,macae,0.8,2,Odonata.3,1,0.020818948
macae_B41,macae,0.8,2,Oligochaeta.5,9,0.4597
macae_B41,macae,0.8,2,Ostracoda.4,35,2.221709377
macae_B42,macae,0.8,1,Coleoptera.14,1,0.006517905
macae_B42,macae,0.8,1,Coleoptera.28,3,0.853749832
macae_B42,macae,0.8,1,Coleoptera.29,12,4.66581253
macae_B42,macae,0.8,1,Coleoptera.30,9,1.030135023
macae_B42,macae,0.8,1,Diptera.101,15,0.848019426
macae_B42,macae,0.8,1,Diptera.113,6,0.642074621
macae_B42,macae,0.8,1,Diptera.15,11,0.121825279
macae_B42,macae,0.8,1,Diptera.278,15,1.965087371
macae_B42,macae,0.8,1,Diptera.378,1,0.005666103
macae_B42,macae,0.8,1,Diptera.380,21,0.246787978
macae_B42,macae,0.8,1,Diptera.449,2,0.017817603
macae_B42,macae,0.8,1,Diptera.459,2,0.169992522
macae_B42,macae,0.8,1,Diptera.461,1,0.076986184
macae_B42,macae,0.8,1,Diptera.483,6,0.451185165
macae_B42,macae,0.8,1,Diptera.485,1,0.041569371
macae_B42,macae,0.8,1,Diptera.486,4,0.725003548
macae_B42,macae,0.8,1,Diptera.64,5,0.420229488
macae_B42,macae,0.8,1,Diptera.65,12,0.287602198
macae_B42,macae,0.8,1,Diptera.67,6,0.086110543
macae_B42,macae,0.8,1,Diptera.69,13,0.534986874
macae_B42,macae,0.8,1,Diptera.86,26,0.541433167
macae_B42,macae,0.8,1,Lepidoptera.2,1,6.541478661
macae_B42,macae,0.8,1,Oligochaeta.5,57,2.4808
macae_B42,macae,0.8,1,Ostracoda.4,3,0.15966314
macae_B43,macae,0.8,0.5,Coleoptera.18,5,0.583357404
macae_B43,macae,0.8,0.5,Coleoptera.28,6,0.677479046
macae_B43,macae,0.8,0.5,Coleoptera.30,1,0.10306282
macae_B43,macae,0.8,0.5,Diptera.101,11,0.408303178
macae_B43,macae,0.8,0.5,Diptera.113,3,0.026437389
macae_B43,macae,0.8,0.5,Diptera.15,12,0.152019119
macae_B43,macae,0.8,0.5,Diptera.253,1,32.56368911
macae_B43,macae,0.8,0.5,Diptera.278,3,0.070533496
macae_B43,macae,0.8,0.5,Diptera.380,13,0.117511078
macae_B43,macae,0.8,0.5,Diptera.381,3,0.03590383
macae_B43,macae,0.8,0.5,Diptera.452,2,0.160865997
macae_B43,macae,0.8,0.5,Diptera.459,3,0.18436699
macae_B43,macae,0.8,0.5,Diptera.465,4,0.600216862
macae_B43,macae,0.8,0.5,Diptera.483,1,0.091584692
macae_B43,macae,0.8,0.5,Diptera.484,1,0.057540372
macae_B43,macae,0.8,0.5,Diptera.485,1,0.096284484
macae_B43,macae,0.8,0.5,Diptera.64,7,0.5524666
macae_B43,macae,0.8,0.5,Diptera.65,15,0.612168598
macae_B43,macae,0.8,0.5,Diptera.67,22,0.489162532
macae_B43,macae,0.8,0.5,Diptera.69,7,0.553865704
macae_B43,macae,0.8,0.5,Diptera.86,35,0.653392867
macae_B43,macae,0.8,0.5,Odonata.3,4,0.083720941
macae_B43,macae,0.8,0.5,Oligochaeta.5,17,0.5911
macae_B5,macae,0.6,0.5,Coleoptera.28,8,2.542616207
macae_B5,macae,0.6,0.5,Coleoptera.29,2,0.827497708
macae_B5,macae,0.6,0.5,Coleoptera.30,2,0.267139126
macae_B5,macae,0.6,0.5,Diptera.101,16,0.599414705
macae_B5,macae,0.6,0.5,Diptera.115,16,0.561612735
macae_B5,macae,0.6,0.5,Diptera.15,64,0.900330062
macae_B5,macae,0.6,0.5,Diptera.278,21,6.653143575
macae_B5,macae,0.6,0.5,Diptera.380,12,0.167486248
macae_B5,macae,0.6,0.5,Diptera.444,4,0.068450144
macae_B5,macae,0.6,0.5,Diptera.448,2,0.025223554
macae_B5,macae,0.6,0.5,Diptera.452,1,0.021308455
macae_B5,macae,0.6,0.5,Diptera.461,7,0.441843785
macae_B5,macae,0.6,0.5,Diptera.465,5,0.324924175
macae_B5,macae,0.6,0.5,Diptera.469,1,0.057223253
macae_B5,macae,0.6,0.5,Diptera.482,1,0.040938569
macae_B5,macae,0.6,0.5,Diptera.484,1,0.044038605
macae_B5,macae,0.6,0.5,Diptera.485,3,0.225360386
macae_B5,macae,0.6,0.5,Diptera.486,7,1.454418877
macae_B5,macae,0.6,0.5,Diptera.487,1,0.0279
macae_B5,macae,0.6,0.5,Diptera.488,1,0.024401147
macae_B5,macae,0.6,0.5,Diptera.64,1,0.094565828
macae_B5,macae,0.6,0.5,Diptera.65,12,0.17000998
macae_B5,macae,0.6,0.5,Diptera.67,20,0.420146911
macae_B5,macae,0.6,0.5,Diptera.69,11,0.283789781
macae_B5,macae,0.6,0.5,Diptera.86,62,1.152930877
macae_B5,macae,0.6,0.5,Lepidoptera.2,1,0.23484827
macae_B5,macae,0.6,0.5,Oligochaeta.5,56,1.3948
macae_B5,macae,0.6,0.5,Ostracoda.4,1,0.067357329
macae_B6,macae,3,2,Coleoptera.27,1,0.053651732
macae_B6,macae,3,2,Coleoptera.28,5,1.61444401
macae_B6,macae,3,2,Coleoptera.54,2,0.149710845
macae_B6,macae,3,2,Diptera.101,4,0.11809357
macae_B6,macae,3,2,Diptera.113,4,0.055508808
macae_B6,macae,3,2,Diptera.15,5,0.051817299
macae_B6,macae,3,2,Diptera.278,12,1.663144845
macae_B6,macae,3,2,Diptera.380,1,0.010340336
macae_B6,macae,3,2,Diptera.381,4,0.106185119
macae_B6,macae,3,2,Diptera.444,3,0.032550774
macae_B6,macae,3,2,Diptera.448,9,0.085817616
macae_B6,macae,3,2,Diptera.453,2,0.089487215
macae_B6,macae,3,2,Diptera.465,4,0.250130072
macae_B6,macae,3,2,Diptera.468,1,0.117594806
macae_B6,macae,3,2,Diptera.483,1,0.069830443
macae_B6,macae,3,2,Diptera.488,1,0.249928716
macae_B6,macae,3,2,Diptera.64,16,0.669307219
macae_B6,macae,3,2,Diptera.67,41,0.521668067
macae_B6,macae,3,2,Diptera.86,4,0.055545369
macae_B6,macae,3,2,Oligochaeta.5,161,8.4843
macae_B6,macae,3,2,Ostracoda.4,28,2.085262509
macae_B8,macae,0.2,1,Coleoptera.30,8,0.443035881
macae_B8,macae,0.2,1,Diptera.101,14,0.366055322
macae_B8,macae,0.2,1,Diptera.113,1,0.12253737
macae_B8,macae,0.2,1,Diptera.15,57,0.671171365
macae_B8,macae,0.2,1,Diptera.253,1,42.78510858
macae_B8,macae,0.2,1,Diptera.278,36,4.117159882
macae_B8,macae,0.2,1,Diptera.378,3,0.03857415
macae_B8,macae,0.2,1,Diptera.380,6,0.11055719
macae_B8,macae,0.2,1,Diptera.381,1,0.015500782
macae_B8,macae,0.2,1,Diptera.444,4,0.061614477
macae_B8,macae,0.2,1,Diptera.451,2,0.066566517
macae_B8,macae,0.2,1,Diptera.461,1,0.208347316
macae_B8,macae,0.2,1,Diptera.462,12,0.05831226
macae_B8,macae,0.2,1,Diptera.465,14,1.217427644
macae_B8,macae,0.2,1,Diptera.484,1,0.032466795
macae_B8,macae,0.2,1,Diptera.486,2,0.215511517
macae_B8,macae,0.2,1,Diptera.65,7,0.106445915
macae_B8,macae,0.2,1,Diptera.67,1,0.024553488
macae_B8,macae,0.2,1,Diptera.69,6,0.141554696
macae_B8,macae,0.2,1,Diptera.86,44,0.77592282
macae_B8,macae,0.2,1,Oligochaeta.5,20,0.5779
macae_B8,macae,0.2,1,Ostracoda.4,33,2.506890597
macae_B9,macae,1,1,Coleoptera.27,2,0.0339879
macae_B9,macae,1,1,Coleoptera.28,3,0.545390437
macae_B9,macae,1,1,Coleoptera.56,1,9.333703693
macae_B9,macae,1,1,Diptera.113,2,0.084647173
macae_B9,macae,1,1,Diptera.115,8,0.331097365
macae_B9,macae,1,1,Diptera.15,36,0.419373621
macae_B9,macae,1,1,Diptera.278,18,5.44165385
macae_B9,macae,1,1,Diptera.380,6,0.034868464
macae_B9,macae,1,1,Diptera.381,3,0.017992688
macae_B9,macae,1,1,Diptera.444,1,0.007776584
macae_B9,macae,1,1,Diptera.450,5,0.053922674
macae_B9,macae,1,1,Diptera.451,1,0.026859293
macae_B9,macae,1,1,Diptera.459,2,0.061868068
macae_B9,macae,1,1,Diptera.461,4,0.337866642
macae_B9,macae,1,1,Diptera.465,8,0.707907549
macae_B9,macae,1,1,Diptera.469,1,0.012430603
macae_B9,macae,1,1,Diptera.483,1,0.069830443
macae_B9,macae,1,1,Diptera.485,2,0.066039138
macae_B9,macae,1,1,Diptera.65,22,0.396348199
macae_B9,macae,1,1,Diptera.67,10,0.100867012
macae_B9,macae,1,1,Diptera.69,12,0.395745395
macae_B9,macae,1,1,Diptera.86,31,0.41870997
macae_B9,macae,1,1,Lepidoptera.2,1,0.023763487
macae_B9,macae,1,1,Odonata.3,3,5.561068524
macae_B9,macae,1,1,Oligochaeta.5,19,0.9258
macae_B9,macae,1,1,Ostracoda.4,1,0.067357329
puertorico_1,puertorico,0.6,1,Coleoptera.26,33,4.315
puertorico_1,puertorico,0.6,1,Diptera.177,3,0.4479
puertorico_1,puertorico,0.6,1,Diptera.292,3,2.985
puertorico_1,puertorico,0.6,1,Diptera.301,1,0.1304
puertorico_1,puertorico,0.6,1,Diptera.390,3,0.7616
puertorico_1,puertorico,0.6,1,Diptera.93,13,0.443
puertorico_1,puertorico,0.6,1,Oligochaeta.8,2,0.39
puertorico_1,puertorico,0.6,1,Ostracoda.2,112,2.24
puertorico_1,puertorico,0.6,1,Ostracoda.7,13,0.26
puertorico_1,puertorico,0.6,1,Platyhelminthes.5,4,0.52
puertorico_10,puertorico,0.2,2,Coleoptera.26,2,0.076
puertorico_10,puertorico,0.2,2,Diptera.292,4,3.8348
puertorico_10,puertorico,0.2,2,Oligochaeta.8,2,0.585
puertorico_10,puertorico,0.2,2,Ostracoda.2,1,0.02
puertorico_10,puertorico,0.2,2,Ostracoda.7,2,0.04
puertorico_10,puertorico,0.2,2,Platyhelminthes.5,2,0.48
puertorico_11,puertorico,1,1,Coleoptera.26,24,4.8722
puertorico_11,puertorico,1,1,Diptera.292,4,5.6456
puertorico_11,puertorico,1,1,Diptera.301,9,0.7355
puertorico_11,puertorico,1,1,Diptera.390,2,0.087
puertorico_11,puertorico,1,1,Diptera.93,12,0.4144
puertorico_11,puertorico,1,1,Ostracoda.2,16,0.32
puertorico_11,puertorico,1,1,Ostracoda.7,2,0.04
puertorico_12,puertorico,0.1,2,Coleoptera.26,6,1.5835
puertorico_12,puertorico,0.1,2,Diptera.292,11,11.4342
puertorico_12,puertorico,0.1,2,Diptera.390,3,0.4933
puertorico_12,puertorico,0.1,2,Diptera.392,1,0.463
puertorico_12,puertorico,0.1,2,Diptera.93,6,0.5691
puertorico_12,puertorico,0.1,2,Oligochaeta.8,15,3.185
puertorico_12,puertorico,0.1,2,Ostracoda.2,149,2.98
puertorico_12,puertorico,0.1,2,Ostracoda.7,29,0.58
puertorico_13,puertorico,1.5,1,Coleoptera.26,16,3.022
puertorico_13,puertorico,1.5,1,Diptera.292,8,5.7362
puertorico_13,puertorico,1.5,1,Diptera.301,18,3.265
puertorico_13,puertorico,1.5,1,Diptera.398,2,2.673
puertorico_13,puertorico,1.5,1,Diptera.93,63,3.5174
puertorico_13,puertorico,1.5,1,Ostracoda.2,20,0.4
puertorico_13,puertorico,1.5,1,Ostracoda.7,2,0.04
puertorico_14,puertorico,2,0.5,Coleoptera.26,25,5.7046
puertorico_14,puertorico,2,0.5,Diptera.292,3,1.6803
puertorico_14,puertorico,2,0.5,Diptera.301,2,0.1731
puertorico_15,puertorico,0.2,0.5,Coleoptera.26,15,3.7151
puertorico_15,puertorico,0.2,0.5,Diptera.292,4,1.6803
puertorico_15,puertorico,0.2,0.5,Diptera.390,6,1.3896
puertorico_15,puertorico,0.2,0.5,Diptera.93,2,0.0353
puertorico_15,puertorico,0.2,0.5,Ostracoda.2,21,0.42
puertorico_15,puertorico,0.2,0.5,Platyhelminthes.5,2,0.52
puertorico_16,puertorico,1,2,Coleoptera.26,5,0.1921
puertorico_16,puertorico,1,2,Diptera.292,13,10.4546
puertorico_16,puertorico,1,2,Diptera.390,1,0.1493
puertorico_16,puertorico,1,2,Diptera.392,1,0.463
puertorico_16,puertorico,1,2,Platyhelminthes.5,3,0.78
puertorico_17,puertorico,0.4,0.5,Coleoptera.26,7,0.6474
puertorico_17,puertorico,0.4,0.5,Diptera.292,10,15.5811
puertorico_17,puertorico,0.4,0.5,Diptera.301,5,0.1888
puertorico_17,puertorico,0.4,0.5,Diptera.93,4,0.07
puertorico_17,puertorico,0.4,0.5,Oligochaeta.8,14,3.6725
puertorico_17,puertorico,0.4,0.5,Ostracoda.2,1,0.02
puertorico_17,puertorico,0.4,0.5,Ostracoda.7,6,0.12
puertorico_17,puertorico,0.4,0.5,Platyhelminthes.5,1,0.22
puertorico_18,puertorico,0.1,1,Coleoptera.26,18,4.0987
puertorico_18,puertorico,0.1,1,Diptera.177,3,0.7065
puertorico_18,puertorico,0.1,1,Diptera.292,21,14.3399
puertorico_18,puertorico,0.1,1,Diptera.301,5,0.4767
puertorico_18,puertorico,0.1,1,Diptera.390,3,0.1822
puertorico_18,puertorico,0.1,1,Diptera.93,32,1.128
puertorico_18,puertorico,0.1,1,Oligochaeta.8,2,0.52
puertorico_18,puertorico,0.1,1,Ostracoda.2,19,0.38
puertorico_18,puertorico,0.1,1,Ostracoda.7,18,0.36
puertorico_19,puertorico,1,0.5,Coleoptera.26,26,4.2726
puertorico_19,puertorico,1,0.5,Diptera.292,2,0.6682
puertorico_19,puertorico,1,0.5,Diptera.93,1,0.0802
puertorico_19,puertorico,1,0.5,Oligochaeta.8,2,0.5525
puertorico_19,puertorico,1,0.5,Ostracoda.2,21,0.42
puertorico_19,puertorico,1,0.5,Ostracoda.7,2,0.04
puertorico_2,puertorico,1.5,0.5,Coleoptera.26,49,8.7106
puertorico_2,puertorico,1.5,0.5,Diptera.177,1,0.0873
puertorico_2,puertorico,1.5,0.5,Diptera.292,16,17.2421
puertorico_2,puertorico,1.5,0.5,Diptera.301,5,0.5643
puertorico_2,puertorico,1.5,0.5,Diptera.390,1,0.0873
puertorico_2,puertorico,1.5,0.5,Diptera.93,10,0.3642
puertorico_2,puertorico,1.5,0.5,Oligochaeta.8,4,1.17
puertorico_2,puertorico,1.5,0.5,Ostracoda.2,12,0.24
puertorico_2,puertorico,1.5,0.5,Ostracoda.7,9,0.18
puertorico_2,puertorico,1.5,0.5,Platyhelminthes.5,1,0.26
puertorico_20,puertorico,3,2,Coleoptera.26,18,2.7928
puertorico_20,puertorico,3,2,Diptera.292,4,3.8348
puertorico_20,puertorico,3,2,Diptera.93,3,0.24
puertorico_20,puertorico,3,2,Ostracoda.2,3,0.06
puertorico_20,puertorico,3,2,Platyhelminthes.5,1,0.26
puertorico_21,puertorico,3,0.5,Coleoptera.26,13,1.0671
puertorico_21,puertorico,3,0.5,Diptera.292,10,10.6548
puertorico_21,puertorico,3,0.5,Diptera.390,1,0.0437
puertorico_21,puertorico,3,0.5,Diptera.93,3,0.1284
puertorico_21,puertorico,3,0.5,Oligochaeta.8,2,0.325
puertorico_21,puertorico,3,0.5,Ostracoda.2,14,0.28
puertorico_21,puertorico,3,0.5,Platyhelminthes.5,2,0.48
puertorico_22,puertorico,0.6,2,Coleoptera.26,5,1.482
puertorico_22,puertorico,0.6,2,Diptera.292,5,6.1516
puertorico_22,puertorico,0.6,2,Diptera.301,16,0.8715
puertorico_22,puertorico,0.6,2,Diptera.392,1,0.56
puertorico_22,puertorico,0.6,2,Diptera.398,2,0.035
puertorico_22,puertorico,0.6,2,Diptera.93,1,0.0428
puertorico_22,puertorico,0.6,2,Ostracoda.2,43,0.86
puertorico_22,puertorico,0.6,2,Ostracoda.7,18,0.36
puertorico_22,puertorico,0.6,2,Platyhelminthes.5,1,0.22
puertorico_23,puertorico,2,1,Coleoptera.26,60,10.6558
puertorico_23,puertorico,2,1,Diptera.177,1,0.0873
puertorico_23,puertorico,2,1,Diptera.292,1,0.1622
puertorico_23,puertorico,2,1,Oligochaeta.8,1,0.1625
puertorico_23,puertorico,2,1,Ostracoda.2,28,0.56
puertorico_23,puertorico,2,1,Ostracoda.7,13,0.26
puertorico_24,puertorico,3,1,Coleoptera.26,23,5.6191
puertorico_24,puertorico,3,1,Diptera.292,12,10.8507
puertorico_24,puertorico,3,1,Diptera.390,1,0.1493
puertorico_24,puertorico,3,1,Diptera.93,7,0.1862
puertorico_24,puertorico,3,1,Ostracoda.2,54,1.08
puertorico_25,puertorico,2,2,Coleoptera.26,13,3.0249
puertorico_25,puertorico,2,2,Diptera.292,15,10.8681
puertorico_25,puertorico,2,2,Diptera.301,6,0.2513
puertorico_25,puertorico,2,2,Diptera.93,13,0.6046
puertorico_25,puertorico,2,2,Oligochaeta.8,1,0.2925
puertorico_25,puertorico,2,2,Ostracoda.2,26,0.52
puertorico_26,puertorico,2.5,0.5,Coleoptera.26,15,4.5069
puertorico_26,puertorico,2.5,0.5,Diptera.292,2,0.6682
puertorico_26,puertorico,2.5,0.5,Diptera.301,1,0.1304
puertorico_26,puertorico,2.5,0.5,Diptera.392,1,0.463
puertorico_26,puertorico,2.5,0.5,Diptera.93,15,0.2652
puertorico_26,puertorico,2.5,0.5,Ostracoda.2,18,0.36
puertorico_27,puertorico,0.6,0.5,Coleoptera.26,36,6.6232
puertorico_27,puertorico,0.6,0.5,Diptera.177,7,0.3654
puertorico_27,puertorico,0.6,0.5,Diptera.292,9,2.8353
puertorico_27,puertorico,0.6,0.5,Diptera.301,2,0.2607
puertorico_27,puertorico,0.6,0.5,Diptera.93,11,0.4328
puertorico_27,puertorico,0.6,0.5,Oligochaeta.8,2,0.325
puertorico_27,puertorico,0.6,0.5,Ostracoda.2,12,0.24
puertorico_27,puertorico,0.6,0.5,Ostracoda.7,4,0.08
puertorico_28,puertorico,0.4,1,Coleoptera.26,36,3.4757
puertorico_28,puertorico,0.4,1,Diptera.292,12,13.3154
puertorico_28,puertorico,0.4,1,Diptera.301,4,0.5215
puertorico_28,puertorico,0.4,1,Diptera.93,4,0.2581
puertorico_28,puertorico,0.4,1,Ostracoda.2,3,0.06
puertorico_29,puertorico,0.2,1,Coleoptera.26,68,7.4261
puertorico_29,puertorico,0.2,1,Diptera.292,7,2.8546
puertorico_29,puertorico,0.2,1,Diptera.392,1,0.0873
puertorico_29,puertorico,0.2,1,Diptera.93,2,0.148
puertorico_29,puertorico,0.2,1,Oligochaeta.8,9,1.46
puertorico_29,puertorico,0.2,1,Ostracoda.2,21,0.42
puertorico_3,puertorico,1.5,2,Diptera.292,13,12.8546
puertorico_3,puertorico,1.5,2,Ostracoda.2,4,0.08
puertorico_30,puertorico,0.8,2,Coleoptera.26,42,8.9376
puertorico_30,puertorico,0.8,2,Diptera.177,1,0.0873
puertorico_30,puertorico,0.8,2,Diptera.292,12,15.5932
puertorico_30,puertorico,0.8,2,Diptera.301,4,0.5215
puertorico_30,puertorico,0.8,2,Diptera.390,4,0.3859
puertorico_30,puertorico,0.8,2,Diptera.93,5,0.2758
puertorico_30,puertorico,0.8,2,Ostracoda.2,11,0.22
puertorico_30,puertorico,0.8,2,Ostracoda.7,23,0.46
puertorico_4,puertorico,2.5,1,Coleoptera.26,39,3.364
puertorico_4,puertorico,2.5,1,Diptera.177,1,0.1493
puertorico_4,puertorico,2.5,1,Diptera.292,9,14.3853
puertorico_4,puertorico,2.5,1,Diptera.301,11,1.794
puertorico_4,puertorico,2.5,1,Diptera.390,1,0.0437
puertorico_4,puertorico,2.5,1,Diptera.93,1,0.0428
puertorico_4,puertorico,2.5,1,Oligochaeta.8,7,1.755
puertorico_4,puertorico,2.5,1,Ostracoda.2,34,0.68
puertorico_4,puertorico,2.5,1,Ostracoda.7,10,0.2
puertorico_5,puertorico,0.1,0.5,Coleoptera.26,14,1.1599
puertorico_5,puertorico,0.1,0.5,Oligochaeta.8,1,0.2925
puertorico_6,puertorico,0.4,2,Coleoptera.26,13,2.4114
